TABLE WeatherFileData_S901G,,,,,,,
ZipCode,County,State,CliZn,EnergyPriceID,WthrStationNum,;,WthrFileEPW
88418,Union County,NM,4B,9,724645,;,USA_CO_Trinidad-Las.Animas.County.AP.724645_TMY3.epw
88419,Union County,NM,4B,9,723600,;,USA_NM_Clayton.Muni.AP.723600_TMY3.epw
88421,San Miguel County,NM,5B,12,722686,;,USA_NM_Clovis-Cannon.AFB.722686_TMY3.epw
88422,Union County,NM,4B,9,724645,;,USA_CO_Trinidad-Las.Animas.County.AP.724645_TMY3.epw
88424,Union County,NM,4B,9,723600,;,USA_NM_Clayton.Muni.AP.723600_TMY3.epw
88426,Harding County,NM,5B,12,722686,;,USA_NM_Clovis-Cannon.AFB.722686_TMY3.epw
88427,Quay County,NM,4B,9,722686,;,USA_NM_Clovis-Cannon.AFB.722686_TMY3.epw
88430,Quay County,NM,4B,9,722686,;,USA_NM_Clovis-Cannon.AFB.722686_TMY3.epw
88431,Guadalupe County,NM,4B,9,722686,;,USA_NM_Clovis-Cannon.AFB.722686_TMY3.epw
88434,Quay County,NM,4B,9,722689,;,USA_NM_Clovis.Muni.AWOS.722689_TMY3.epw
88435,Guadalupe County,NM,4B,9,722686,;,USA_NM_Clovis-Cannon.AFB.722686_TMY3.epw
88436,Union County,NM,4B,9,722636,;,USA_TX_Dalhart.Muni.AP.722636_TMY3.epw
89001,Lincoln County,NV,5B,12,723870,;,USA_NV_Mercury-Desert.Rock.AP.723870_TMY3.epw
89002,Clark County,NV,3B,6,723865,;,USA_NV_Nellis.AFB.723865_TMY3.epw
89003,Nye County,NV,5B,12,723870,;,USA_NV_Mercury-Desert.Rock.AP.723870_TMY3.epw
89004,Clark County,NV,3B,6,723740,;,USA_AZ_Winslow.Muni.AP.723740_TMY3.epw
89005,Clark County,NV,3B,6,723865,;,USA_NV_Nellis.AFB.723865_TMY3.epw
89007,Clark County,NV,3B,6,723865,;,USA_NV_Nellis.AFB.723865_TMY3.epw
89008,Lincoln County,NV,5B,12,724855,;,USA_NV_Tonopah.AP.724855_TMY3.epw
89010,Esmeralda County,NV,5B,12,724855,;,USA_NV_Tonopah.AP.724855_TMY3.epw
89011,Clark County,NV,3B,6,723865,;,USA_NV_Nellis.AFB.723865_TMY3.epw
89012,Clark County,NV,3B,6,723860,;,USA_NV_Las.Vegas-McCarran.Intl.AP.723860_TMY3.epw
89013,Esmeralda County,NV,5B,12,724855,;,USA_NV_Tonopah.AP.724855_TMY3.epw
89014,Clark County,NV,3B,6,723865,;,USA_NV_Nellis.AFB.723865_TMY3.epw
89015,Clark County,NV,3B,6,723865,;,USA_NV_Nellis.AFB.723865_TMY3.epw
89017,Lincoln County,NV,5B,12,724855,;,USA_NV_Tonopah.AP.724855_TMY3.epw
89018,Clark County,NV,3B,6,723870,;,USA_NV_Mercury-Desert.Rock.AP.723870_TMY3.epw
89020,Nye County,NV,5B,12,723860,;,USA_NV_Las.Vegas-McCarran.Intl.AP.723860_TMY3.epw
89833,Elko County,NV,5B,12,724860,;,USA_NV_Ely-Yelland.Field.724860_TMY3.epw
89834,Elko County,NV,5B,12,725825,;,USA_NV_Elko.Muni.AP.725825_TMY3.epw
89835,Elko County,NV,5B,12,725825,;,USA_NV_Elko.Muni.AP.725825_TMY3.epw
89883,Elko County,NV,5B,12,725810,;,USA_UT_Wendover.USAF.Auxiliary.Field.725810_TMY3.epw
80622,Weld County,CO,5B,12,724768,;,USA_CO_Greeley-Weld.County.AWOS.724768_TMY3.epw
80623,Weld County,CO,5B,12,724768,;,USA_CO_Greeley-Weld.County.AWOS.724768_TMY3.epw
80624,Weld County,CO,5B,12,724768,;,USA_CO_Greeley-Weld.County.AWOS.724768_TMY3.epw
80631,Weld County,CO,5B,12,724768,;,USA_CO_Greeley-Weld.County.AWOS.724768_TMY3.epw
80634,Weld County,CO,5B,12,724768,;,USA_CO_Greeley-Weld.County.AWOS.724768_TMY3.epw
80640,Adams County,CO,5B,12,725650,;,USA_CO_Denver.Intl.AP.725650_TMY3.epw
80642,Weld County,CO,5B,12,724768,;,USA_CO_Greeley-Weld.County.AWOS.724768_TMY3.epw
80643,Weld County,CO,5B,12,724768,;,USA_CO_Greeley-Weld.County.AWOS.724768_TMY3.epw
80644,Weld County,CO,5B,12,724768,;,USA_CO_Greeley-Weld.County.AWOS.724768_TMY3.epw
80645,Weld County,CO,5B,12,724768,;,USA_CO_Greeley-Weld.County.AWOS.724768_TMY3.epw
80648,Weld County,CO,5B,12,724769,;,USA_CO_Fort.Collins.AWOS.724769_TMY3.epw
80649,Weld County,CO,5B,12,724768,;,USA_CO_Greeley-Weld.County.AWOS.724768_TMY3.epw
80650,Weld County,CO,5B,12,724768,;,USA_CO_Greeley-Weld.County.AWOS.724768_TMY3.epw
80651,Weld County,CO,5B,12,724768,;,USA_CO_Greeley-Weld.County.AWOS.724768_TMY3.epw
80652,Weld County,CO,5B,12,724768,;,USA_CO_Greeley-Weld.County.AWOS.724768_TMY3.epw
80653,Morgan County,CO,5B,12,724768,;,USA_CO_Greeley-Weld.County.AWOS.724768_TMY3.epw
80654,Morgan County,CO,5B,12,724768,;,USA_CO_Greeley-Weld.County.AWOS.724768_TMY3.epw
80701,Morgan County,CO,5B,12,724698,;,USA_CO_Akron-Washington.County.AP.724698_TMY3.epw
80705,Morgan County,CO,5B,12,724698,;,USA_CO_Akron-Washington.County.AP.724698_TMY3.epw
80720,Washington County,CO,5B,12,724698,;,USA_CO_Akron-Washington.County.AP.724698_TMY3.epw
80721,Phillips County,CO,5B,12,725620,;,USA_NE_North.Platte.Rgnl.AP.725620_TMY3.epw
80722,Logan County,CO,5B,12,724698,;,USA_CO_Akron-Washington.County.AP.724698_TMY3.epw
80723,Morgan County,CO,5B,12,724698,;,USA_CO_Akron-Washington.County.AP.724698_TMY3.epw
80726,Logan County,CO,5B,12,725610,;,USA_NE_Sidney.Muni.AP.725610_TMY3.epw
80727,Yuma County,CO,5B,12,724698,;,USA_CO_Akron-Washington.County.AP.724698_TMY3.epw
80728,Logan County,CO,5B,12,725610,;,USA_NE_Sidney.Muni.AP.725610_TMY3.epw
80729,Weld County,CO,5B,12,724769,;,USA_CO_Fort.Collins.AWOS.724769_TMY3.epw
80731,Phillips County,CO,5B,12,725610,;,USA_NE_Sidney.Muni.AP.725610_TMY3.epw
80733,Washington County,CO,5B,12,724698,;,USA_CO_Akron-Washington.County.AP.724698_TMY3.epw
80734,Phillips County,CO,5B,12,725610,;,USA_NE_Sidney.Muni.AP.725610_TMY3.epw
80735,Yuma County,CO,5B,12,724650,;,USA_KS_Goodland-Renner.Field.724650_TMY3.epw
80736,Logan County,CO,5B,12,725660,;,USA_NE_Scottsbluff-W.B.Heilig.Field.725660_TMY3.epw
80737,Sedgwick County,CO,5B,12,725610,;,USA_NE_Sidney.Muni.AP.725610_TMY3.epw
80740,Washington County,CO,5B,12,724698,;,USA_CO_Akron-Washington.County.AP.724698_TMY3.epw
80741,Logan County,CO,5B,12,724698,;,USA_CO_Akron-Washington.County.AP.724698_TMY3.epw
80742,Weld County,CO,5B,12,724698,;,USA_CO_Akron-Washington.County.AP.724698_TMY3.epw
80743,Washington County,CO,5B,12,724698,;,USA_CO_Akron-Washington.County.AP.724698_TMY3.epw
80744,Sedgwick County,CO,5B,12,725610,;,USA_NE_Sidney.Muni.AP.725610_TMY3.epw
80745,Logan County,CO,5B,12,725610,;,USA_NE_Sidney.Muni.AP.725610_TMY3.epw
80746,Phillips County,CO,5B,12,725610,;,USA_NE_Sidney.Muni.AP.725610_TMY3.epw
80747,Logan County,CO,5B,12,725610,;,USA_NE_Sidney.Muni.AP.725610_TMY3.epw
80749,Sedgwick County,CO,5B,12,725610,;,USA_NE_Sidney.Muni.AP.725610_TMY3.epw
80750,Morgan County,CO,5B,12,724698,;,USA_CO_Akron-Washington.County.AP.724698_TMY3.epw
80751,Logan County,CO,5B,12,724698,;,USA_CO_Akron-Washington.County.AP.724698_TMY3.epw
80754,Weld County,CO,5B,12,724698,;,USA_CO_Akron-Washington.County.AP.724698_TMY3.epw
80755,Yuma County,CO,5B,12,724650,;,USA_KS_Goodland-Renner.Field.724650_TMY3.epw
80757,Washington County,CO,5B,12,724698,;,USA_CO_Akron-Washington.County.AP.724698_TMY3.epw
80758,Yuma County,CO,5B,12,724650,;,USA_KS_Goodland-Renner.Field.724650_TMY3.epw
80759,Yuma County,CO,5B,12,724698,;,USA_CO_Akron-Washington.County.AP.724698_TMY3.epw
80801,Washington County,CO,5B,12,724698,;,USA_CO_Akron-Washington.County.AP.724698_TMY3.epw
80802,Cheyenne County,CO,5B,12,724650,;,USA_KS_Goodland-Renner.Field.724650_TMY3.epw
80804,Lincoln County,CO,5B,12,724665,;,USA_CO_Limon.Muni.AP.724665_TMY3.epw
80805,Kit Carson County,CO,5B,12,724650,;,USA_KS_Goodland-Renner.Field.724650_TMY3.epw
80807,Kit Carson County,CO,5B,12,724650,;,USA_KS_Goodland-Renner.Field.724650_TMY3.epw
80808,El Paso County,CO,5B,12,724660,;,USA_CO_Colorado.Springs-Peterson.Field.724660_TMY3.epw
80809,El Paso County,CO,5B,12,724676,;,USA_CO_Aspen-Pitkin.County-Sardy.Field.724676_TMY3.epw
80810,Cheyenne County,CO,5B,12,724650,;,USA_KS_Goodland-Renner.Field.724650_TMY3.epw
80812,Washington County,CO,5B,12,724698,;,USA_CO_Akron-Washington.County.AP.724698_TMY3.epw
80813,Teller County,CO,5B,12,724676,;,USA_CO_Aspen-Pitkin.County-Sardy.Field.724676_TMY3.epw
80814,Teller County,CO,5B,12,724676,;,USA_CO_Aspen-Pitkin.County-Sardy.Field.724676_TMY3.epw
80815,Kit Carson County,CO,5B,12,724665,;,USA_CO_Limon.Muni.AP.724665_TMY3.epw
80816,Teller County,CO,5B,12,724677,;,USA_CO_Gunnison.County.AWOS.724677_TMY3.epw
80817,El Paso County,CO,5B,12,724660,;,USA_CO_Colorado.Springs-Peterson.Field.724660_TMY3.epw
80818,Lincoln County,CO,5B,12,724665,;,USA_CO_Limon.Muni.AP.724665_TMY3.epw
80819,El Paso County,CO,5B,12,724660,;,USA_CO_Colorado.Springs-Peterson.Field.724660_TMY3.epw
80820,Park County,CO,7,15,724676,;,USA_CO_Aspen-Pitkin.County-Sardy.Field.724676_TMY3.epw
80821,Lincoln County,CO,5B,12,724665,;,USA_CO_Limon.Muni.AP.724665_TMY3.epw
80822,Yuma County,CO,5B,12,724650,;,USA_KS_Goodland-Renner.Field.724650_TMY3.epw
80823,Lincoln County,CO,5B,12,724635,;,USA_CO_La.Junta.Muni.AP.724635_TMY3.epw
80824,Yuma County,CO,5B,12,724650,;,USA_KS_Goodland-Renner.Field.724650_TMY3.epw
80825,Cheyenne County,CO,5B,12,724650,;,USA_KS_Goodland-Renner.Field.724650_TMY3.epw
80827,Park County,CO,7,15,724677,;,USA_CO_Gunnison.County.AWOS.724677_TMY3.epw
80828,Elbert County,CO,5B,12,724665,;,USA_CO_Limon.Muni.AP.724665_TMY3.epw
80829,El Paso County,CO,5B,12,724677,;,USA_CO_Gunnison.County.AWOS.724677_TMY3.epw
80830,Elbert County,CO,5B,12,724665,;,USA_CO_Limon.Muni.AP.724665_TMY3.epw
80831,El Paso County,CO,5B,12,724660,;,USA_CO_Colorado.Springs-Peterson.Field.724660_TMY3.epw
80832,Elbert County,CO,5B,12,724665,;,USA_CO_Limon.Muni.AP.724665_TMY3.epw
80833,Lincoln County,CO,5B,12,724665,;,USA_CO_Limon.Muni.AP.724665_TMY3.epw
80834,Kit Carson County,CO,5B,12,724665,;,USA_CO_Limon.Muni.AP.724665_TMY3.epw
80835,Elbert County,CO,5B,12,724665,;,USA_CO_Limon.Muni.AP.724665_TMY3.epw
72843,Pope County,AR,3A,4,723446,;,USA_AR_Harrison.AP.723446_TMY3.epw
72845,Johnson County,AR,3A,4,723440,;,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw
72846,Johnson County,AR,3A,4,723405,;,USA_AR_Little.Rock.AFB.723405_TMY3.epw
72847,Pope County,AR,3A,4,723446,;,USA_AR_Harrison.AP.723446_TMY3.epw
72851,Logan County,AR,3A,4,723440,;,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw
72852,Johnson County,AR,3A,4,723443,;,USA_AR_Siloam.Spring.AWOS.723443_TMY3.epw
72853,Yell County,AR,3A,4,723405,;,USA_AR_Little.Rock.AFB.723405_TMY3.epw
72854,Johnson County,AR,3A,4,723445,;,USA_AR_Fayetteville-Drake.Field.723445_TMY3.epw
72855,Logan County,AR,3A,4,723440,;,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw
72856,Newton County,AR,4A,8,723445,;,USA_AR_Fayetteville-Drake.Field.723445_TMY3.epw
72857,Yell County,AR,3A,4,723405,;,USA_AR_Little.Rock.AFB.723405_TMY3.epw
72858,Pope County,AR,3A,4,723405,;,USA_AR_Little.Rock.AFB.723405_TMY3.epw
72860,Yell County,AR,3A,4,723405,;,USA_AR_Little.Rock.AFB.723405_TMY3.epw
72863,Logan County,AR,3A,4,723440,;,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw
72865,Logan County,AR,3A,4,723440,;,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw
72901,Sebastian County,AR,3A,4,723440,;,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw
72903,Sebastian County,AR,3A,4,723440,;,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw
72904,Sebastian County,AR,3A,4,723440,;,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw
72908,Sebastian County,AR,3A,4,723440,;,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw
72916,Sebastian County,AR,3A,4,723440,;,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw
72921,Crawford County,AR,3A,4,723440,;,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw
72923,Sebastian County,AR,3A,4,723440,;,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw
72926,Scott County,AR,3A,4,723443,;,USA_AR_Siloam.Spring.AWOS.723443_TMY3.epw
72927,Logan County,AR,3A,4,723440,;,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw
72928,Franklin County,AR,3A,4,723440,;,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw
72930,Franklin County,AR,3A,4,723440,;,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw
72932,Crawford County,AR,3A,4,723440,;,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw
72933,Franklin County,AR,3A,4,723440,;,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw
72934,Crawford County,AR,3A,4,723449,;,USA_AR_Rogers.AWOS.723449_TMY3.epw
72935,Crawford County,AR,3A,4,723440,;,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw
72936,Sebastian County,AR,3A,4,723440,;,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw
72937,Sebastian County,AR,3A,4,723440,;,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw
72938,Sebastian County,AR,3A,4,723440,;,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw
72940,Sebastian County,AR,3A,4,723440,;,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw
72941,Sebastian County,AR,3A,4,723440,;,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw
72943,Logan County,AR,3A,4,723440,;,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw
72944,Sebastian County,AR,3A,4,723440,;,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw
72945,Sebastian County,AR,3A,4,723440,;,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw
72946,Crawford County,AR,3A,4,723440,;,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw
72947,Crawford County,AR,3A,4,723440,;,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw
72948,Crawford County,AR,3A,4,723449,;,USA_AR_Rogers.AWOS.723449_TMY3.epw
72949,Franklin County,AR,3A,4,723440,;,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw
72950,Scott County,AR,3A,4,723566,;,USA_OK_McAlester.Rgnl.AP.723566_TMY3.epw
72951,Franklin County,AR,3A,4,723440,;,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw
72952,Crawford County,AR,3A,4,723440,;,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw
72955,Crawford County,AR,3A,4,723440,;,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw
72956,Crawford County,AR,3A,4,723440,;,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw
72958,Scott County,AR,3A,4,723566,;,USA_OK_McAlester.Rgnl.AP.723566_TMY3.epw
72959,Washington County,AR,4A,8,723445,;,USA_AR_Fayetteville-Drake.Field.723445_TMY3.epw
75001,Dallas County,TX,3A,4,722583,;,USA_TX_Dallas-Love.Field.722583_TMY3.epw
75002,Collin County,TX,3A,4,722583,;,USA_TX_Dallas-Love.Field.722583_TMY3.epw
75006,Dallas County,TX,3A,4,722590,;,USA_TX_Dallas-Fort.Worth.Intl.AP.722590_TMY3.epw
75007,Denton County,TX,3A,4,722590,;,USA_TX_Dallas-Fort.Worth.Intl.AP.722590_TMY3.epw
75009,Collin County,TX,3A,4,722590,;,USA_TX_Dallas-Fort.Worth.Intl.AP.722590_TMY3.epw
75010,Denton County,TX,3A,4,722590,;,USA_TX_Dallas-Fort.Worth.Intl.AP.722590_TMY3.epw
75013,Collin County,TX,3A,4,722583,;,USA_TX_Dallas-Love.Field.722583_TMY3.epw
75019,Dallas County,TX,3A,4,722590,;,USA_TX_Dallas-Fort.Worth.Intl.AP.722590_TMY3.epw
75020,Grayson County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75021,Grayson County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75022,Denton County,TX,3A,4,722590,;,USA_TX_Dallas-Fort.Worth.Intl.AP.722590_TMY3.epw
75023,Collin County,TX,3A,4,722583,;,USA_TX_Dallas-Love.Field.722583_TMY3.epw
75024,Collin County,TX,3A,4,722590,;,USA_TX_Dallas-Fort.Worth.Intl.AP.722590_TMY3.epw
75025,Collin County,TX,3A,4,722583,;,USA_TX_Dallas-Love.Field.722583_TMY3.epw
75028,Denton County,TX,3A,4,722590,;,USA_TX_Dallas-Fort.Worth.Intl.AP.722590_TMY3.epw
75032,Rockwall County,TX,3A,4,722583,;,USA_TX_Dallas-Love.Field.722583_TMY3.epw
75034,Denton County,TX,3A,4,722590,;,USA_TX_Dallas-Fort.Worth.Intl.AP.722590_TMY3.epw
75035,Collin County,TX,3A,4,722583,;,USA_TX_Dallas-Love.Field.722583_TMY3.epw
75414,Grayson County,TX,3A,4,722583,;,USA_TX_Dallas-Love.Field.722583_TMY3.epw
75415,Delta County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75416,Lamar County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75417,Red River County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75418,Fannin County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75420,Hopkins County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75421,Lamar County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75422,Hunt County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75423,Hunt County,TX,3A,4,722594,;,USA_TX_Fort.Worth-Alliance.AP.722594_TMY3.epw
75424,Collin County,TX,3A,4,722594,;,USA_TX_Fort.Worth-Alliance.AP.722594_TMY3.epw
75426,Red River County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75428,Hunt County,TX,3A,4,722590,;,USA_TX_Dallas-Fort.Worth.Intl.AP.722590_TMY3.epw
75431,Hopkins County,TX,3A,4,722470,;,USA_TX_Longview-Gregg.County.AP.722470_TMY3.epw
75432,Delta County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75433,Hopkins County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75435,Lamar County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75436,Red River County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75437,Hopkins County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75438,Fannin County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75439,Fannin County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75440,Rains County,TX,3A,4,722470,;,USA_TX_Longview-Gregg.County.AP.722470_TMY3.epw
75441,Delta County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75442,Collin County,TX,3A,4,722590,;,USA_TX_Dallas-Fort.Worth.Intl.AP.722590_TMY3.epw
75446,Fannin County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75447,Fannin County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75448,Delta County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75449,Fannin County,TX,3A,4,722590,;,USA_TX_Dallas-Fort.Worth.Intl.AP.722590_TMY3.epw
75450,Delta County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75451,Camp County,TX,3A,4,722470,;,USA_TX_Longview-Gregg.County.AP.722470_TMY3.epw
75452,Fannin County,TX,3A,4,722594,;,USA_TX_Fort.Worth-Alliance.AP.722594_TMY3.epw
75453,Hunt County,TX,3A,4,722599,;,USA_TX_Dallas-Redbird.AP.722599_TMY3.epw
75454,Collin County,TX,3A,4,722590,;,USA_TX_Dallas-Fort.Worth.Intl.AP.722590_TMY3.epw
75455,Titus County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75457,Franklin County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75459,Grayson County,TX,3A,4,722590,;,USA_TX_Dallas-Fort.Worth.Intl.AP.722590_TMY3.epw
75460,Lamar County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75462,Lamar County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75468,Lamar County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75469,Delta County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75470,Lamar County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75471,Hopkins County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75472,Rains County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75473,Lamar County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75474,Hunt County,TX,3A,4,722599,;,USA_TX_Dallas-Redbird.AP.722599_TMY3.epw
75475,Fannin County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75476,Fannin County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75477,Lamar County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75478,Hopkins County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75479,Fannin County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75480,Franklin County,TX,3A,4,722470,;,USA_TX_Longview-Gregg.County.AP.722470_TMY3.epw
75481,Hopkins County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75482,Hopkins County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75486,Lamar County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75487,Franklin County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75488,Fannin County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75489,Grayson County,TX,3A,4,722583,;,USA_TX_Dallas-Love.Field.722583_TMY3.epw
75490,Fannin County,TX,3A,4,722594,;,USA_TX_Fort.Worth-Alliance.AP.722594_TMY3.epw
75491,Grayson County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75492,Fannin County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75493,Titus County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75494,Wood County,TX,3A,4,722470,;,USA_TX_Longview-Gregg.County.AP.722470_TMY3.epw
75495,Grayson County,TX,3A,4,722594,;,USA_TX_Fort.Worth-Alliance.AP.722594_TMY3.epw
75496,Hunt County,TX,3A,4,722590,;,USA_TX_Dallas-Fort.Worth.Intl.AP.722590_TMY3.epw
75497,Wood County,TX,3A,4,722470,;,USA_TX_Longview-Gregg.County.AP.722470_TMY3.epw
75501,Bowie County,TX,3A,4,723418,;,USA_AR_Texarkana-Webb.Field.723418_TMY3.epw
75503,Bowie County,TX,3A,4,723418,;,USA_AR_Texarkana-Webb.Field.723418_TMY3.epw
75550,Red River County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75551,Cass County,TX,3A,4,723419,;,USA_AR_El.Dorado-Goodwin.Field.723419_TMY3.epw
75554,Red River County,TX,3A,4,723418,;,USA_AR_Texarkana-Webb.Field.723418_TMY3.epw
75555,Cass County,TX,3A,4,722470,;,USA_TX_Longview-Gregg.County.AP.722470_TMY3.epw
75556,Cass County,TX,3A,4,723418,;,USA_AR_Texarkana-Webb.Field.723418_TMY3.epw
75558,Titus County,TX,3A,4,722587,;,USA_TX_Cox.Field.722587_TMY3.epw
75559,Bowie County,TX,3A,4,723418,;,USA_AR_Texarkana-Webb.Field.723418_TMY3.epw
75560,Cass County,TX,3A,4,723418,;,USA_AR_Texarkana-Webb.Field.723418_TMY3.epw
75561,Bowie County,TX,3A,4,723418,;,USA_AR_Texarkana-Webb.Field.723418_TMY3.epw
75562,Cass County,TX,3A,4,723418,;,USA_AR_Texarkana-Webb.Field.723418_TMY3.epw
75563,Cass County,TX,3A,4,722484,;,USA_LA_Shreveport.Downtown.722484_TMY3.epw
75565,Cass County,TX,3A,4,723419,;,USA_AR_El.Dorado-Goodwin.Field.723419_TMY3.epw
75566,Cass County,TX,3A,4,723418,;,USA_AR_Texarkana-Webb.Field.723418_TMY3.epw
75567,Bowie County,TX,3A,4,723418,;,USA_AR_Texarkana-Webb.Field.723418_TMY3.epw
75568,Cass County,TX,3A,4,722470,;,USA_TX_Longview-Gregg.County.AP.722470_TMY3.epw
75569,Bowie County,TX,3A,4,723418,;,USA_AR_Texarkana-Webb.Field.723418_TMY3.epw
75570,Bowie County,TX,3A,4,723418,;,USA_AR_Texarkana-Webb.Field.723418_TMY3.epw
75571,Morris County,TX,3A,4,722470,;,USA_TX_Longview-Gregg.County.AP.722470_TMY3.epw
75572,Cass County,TX,3A,4,723418,;,USA_AR_Texarkana-Webb.Field.723418_TMY3.epw
75573,Bowie County,TX,3A,4,723418,;,USA_AR_Texarkana-Webb.Field.723418_TMY3.epw
75574,Bowie County,TX,3A,4,723418,;,USA_AR_Texarkana-Webb.Field.723418_TMY3.epw
75601,Gregg County,TX,3A,4,722470,;,USA_TX_Longview-Gregg.County.AP.722470_TMY3.epw
75602,Harrison County,TX,3A,4,722470,;,USA_TX_Longview-Gregg.County.AP.722470_TMY3.epw
75603,Gregg County,TX,3A,4,722470,;,USA_TX_Longview-Gregg.County.AP.722470_TMY3.epw
