TABLE WeatherFileClimateZone_S901G,,,,,,,,
WthrStationNum,State,DsgnWB,WthrFileEPW,WthrFile,DesignDayFileDDY,HeatingDesignDay,CoolingDesignDay,LocationURL
726676,MT,71,USA_MT_Glendive.AWOS.726676_TMY3.epw,USA_MT_Glendive.AWOS.726676,USA_MT_Glendive.AWOS.726676_TMY3.ddy,USA MT Glendive AWOS Ann Htg 99 6% Condns DB,USA MT Glendive AWOS Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Glendive.AWOS.726676_TMY3.zip
727750,MT,71,USA_MT_Great.Falls.Intl.AP.727750_TMY3.epw,USA_MT_Great.Falls.Intl.AP.727750,USA_MT_Great.Falls.Intl.AP.727750_TMY3.ddy,USA MT Great Falls Intl AP Ann Htg 99 6% Condns DB,USA MT Great Falls Intl AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Great.Falls.Intl.AP.727750_TMY3.zip
727770,MT,71,USA_MT_Havre.City-County.AP.727770_TMY3.epw,USA_MT_Havre.City-County.AP.727770,USA_MT_Havre.City-County.AP.727770_TMY3.ddy,USA MT Havre City County AP Ann Htg 99 6% Condns DB,USA MT Havre City County AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Havre.City-County.AP.727770_TMY3.zip
727720,MT,71,USA_MT_Helena.Rgnl.AP.727720_TMY3.epw,USA_MT_Helena.Rgnl.AP.727720,USA_MT_Helena.Rgnl.AP.727720_TMY3.ddy,USA MT Helena Rgnl AP Ann Htg 99 6% Condns DB,USA MT Helena Rgnl AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Helena.Rgnl.AP.727720_TMY3.zip
727790,MT,71,USA_MT_Kalispell-Glacier.Park.Intl.AP.727790_TMY3.epw,USA_MT_Kalispell-Glacier.Park.Intl.AP.727790,USA_MT_Kalispell-Glacier.Park.Intl.AP.727790_TMY3.ddy,USA MT Kalispell Glacier Park Intl AP Ann Htg 99 6% Condns DB,USA MT Kalispell Glacier Park Intl AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Kalispell-Glacier.Park.Intl.AP.727790_TMY3.zip
726776,MT,71,USA_MT_Lewistown.Muni.AP.726776_TMY3.epw,USA_MT_Lewistown.Muni.AP.726776,USA_MT_Lewistown.Muni.AP.726776_TMY3.ddy,USA MT Lewistown Muni AP Ann Htg 99 6% Condns DB,USA MT Lewistown Muni AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Lewistown.Muni.AP.726776_TMY3.zip
742300,MT,71,USA_MT_Miles.City.Muni.AP.742300_TMY3.epw,USA_MT_Miles.City.Muni.AP.742300,USA_MT_Miles.City.Muni.AP.742300_TMY3.ddy,USA MT Miles City Muni AP Ann Htg 99 6% Condns DB,USA MT Miles City Muni AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Miles.City.Muni.AP.742300_TMY3.zip
727730,MT,71,USA_MT_Missoula.Intl.AP.727730_TMY3.epw,USA_MT_Missoula.Intl.AP.727730,USA_MT_Missoula.Intl.AP.727730_TMY3.ddy,USA MT Missoula Intl AP Ann Htg 99 6% Condns DB,USA MT Missoula Intl AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Missoula.Intl.AP.727730_TMY3.zip
727687,MT,71,USA_MT_Sidney-Richland.Muni.AP.727687_TMY3.epw,USA_MT_Sidney-Richland.Muni.AP.727687,USA_MT_Sidney-Richland.Muni.AP.727687_TMY3.ddy,USA MT Sidney Richland Muni AP Ann Htg 99 6% Condns DB,USA MT Sidney Richland Muni AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Sidney-Richland.Muni.AP.727687_TMY3.zip
723150,NC,71,USA_NC_Asheville.Rgnl.AP.723150_TMY3.epw,USA_NC_Asheville.Rgnl.AP.723150,USA_NC_Asheville.Rgnl.AP.723150_TMY3.ddy,USA NC Asheville Rgnl AP Ann Htg 99 6% Condns DB,USA NC Asheville Rgnl AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Asheville.Rgnl.AP.723150_TMY3.zip
723040,NC,71,USA_NC_Cape.Hatteras.723040_TMY3.epw,USA_NC_Cape.Hatteras.723040,USA_NC_Cape.Hatteras.723040_TMY3.ddy,USA NC Cape Hatteras Ann Htg 99 6% Condns DB,USA NC Cape Hatteras Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Cape.Hatteras.723040_TMY3.zip
723140,NC,71,USA_NC_Charlotte-Douglas.Intl.AP.723140_TMY3.epw,USA_NC_Charlotte-Douglas.Intl.AP.723140,USA_NC_Charlotte-Douglas.Intl.AP.723140_TMY3.ddy,USA NC Charlotte Douglas Intl AP Ann Htg 99 6% Condns DB,USA NC Charlotte Douglas Intl AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Charlotte-Douglas.Intl.AP.723140_TMY3.zip
723090,NC,71,USA_NC_Cherry.Point.MCAS.723090_TMY3.epw,USA_NC_Cherry.Point.MCAS.723090,USA_NC_Cherry.Point.MCAS.723090_TMY3.ddy,USA NC Cherry Point MCAS Ann Htg 99 6% Condns DB,USA NC Cherry Point MCAS Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Cherry.Point.MCAS.723090_TMY3.zip
723035,NC,71,USA_NC_Fayetteville.Muni.AP.723035_TMY3.epw,USA_NC_Fayetteville.Muni.AP.723035,USA_NC_Fayetteville.Muni.AP.723035_TMY3.ddy,USA NC Fayetteville Muni AP Ann Htg 99 6% Condns DB,USA NC Fayetteville Muni AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Fayetteville.Muni.AP.723035_TMY3.zip
723030,NC,71,USA_NC_Fayetteville-Pope.AFB.723030_TMY3.epw,USA_NC_Fayetteville-Pope.AFB.723030,USA_NC_Fayetteville-Pope.AFB.723030_TMY3.ddy,USA NC Fayetteville Pope AFB Ann Htg 99 6% Condns DB,USA NC Fayetteville Pope AFB Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Fayetteville-Pope.AFB.723030_TMY3.zip
746930,NC,71,USA_NC_Fort.Bragg-Simmons.AAF.746930_TMY3.epw,USA_NC_Fort.Bragg-Simmons.AAF.746930,USA_NC_Fort.Bragg-Simmons.AAF.746930_TMY3.ddy,USA NC Fort Bragg Simmons AAF Ann Htg 99 6% Condns DB,USA NC Fort Bragg Simmons AAF Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Fort.Bragg-Simmons.AAF.746930_TMY3.zip
723066,NC,71,USA_NC_Goldsboro-Seymour.Johnson.AFB.723066_TMY3.epw,USA_NC_Goldsboro-Seymour.Johnson.AFB.723066,USA_NC_Goldsboro-Seymour.Johnson.AFB.723066_TMY3.ddy,USA NC Goldsboro Seymour Johnson AFB Ann Htg 99 6% Condns DB,USA NC Goldsboro Seymour Johnson AFB Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Goldsboro-Seymour.Johnson.AFB.723066_TMY3.zip
723170,NC,71,USA_NC_Greensboro-Piedmont.Triad.Intl.AP.723170_TMY3.epw,USA_NC_Greensboro-Piedmont.Triad.Intl.AP.723170,USA_NC_Greensboro-Piedmont.Triad.Intl.AP.723170_TMY3.ddy,USA NC Greensboro Piedmont Triad Intl AP Ann Htg 99 6% Condns DB,USA NC Greensboro Piedmont Triad Intl AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Greensboro-Piedmont.Triad.Intl.AP.723170_TMY3.zip
723145,NC,71,USA_NC_Hickory.Rgnl.AP.723145_TMY3.epw,USA_NC_Hickory.Rgnl.AP.723145,USA_NC_Hickory.Rgnl.AP.723145_TMY3.ddy,USA NC Hickory Rgnl AP Ann Htg 99 6% Condns DB,USA NC Hickory Rgnl AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Hickory.Rgnl.AP.723145_TMY3.zip
723069,NC,71,USA_NC_Jacksonville.AWOS.723069_TMY3.epw,USA_NC_Jacksonville.AWOS.723069,USA_NC_Jacksonville.AWOS.723069_TMY3.ddy,USA NC Jacksonville AWOS Ann Htg 99 6% Condns DB,USA NC Jacksonville AWOS Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Jacksonville.AWOS.723069_TMY3.zip
723095,NC,71,USA_NC_New.Bern-Craven.County.Rgnl.AP.723095_TMY3.epw,USA_NC_New.Bern-Craven.County.Rgnl.AP.723095,USA_NC_New.Bern-Craven.County.Rgnl.AP.723095_TMY3.ddy,USA NC New Bern Craven County Rgnl AP Ann Htg 99 6% Condns DB,USA NC New Bern Craven County Rgnl AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_NC_New.Bern-Craven.County.Rgnl.AP.723095_TMY3.zip
723096,NC,71,USA_NC_New.River.MCAS.723096_TMY3.epw,USA_NC_New.River.MCAS.723096,USA_NC_New.River.MCAS.723096_TMY3.ddy,USA NC New River MCAS Ann Htg 99 6% Condns DB,USA NC New River MCAS Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_NC_New.River.MCAS.723096_TMY3.zip
723065,NC,71,USA_NC_Pitt.Greenville.AP.723065_TMY3.epw,USA_NC_Pitt.Greenville.AP.723065,USA_NC_Pitt.Greenville.AP.723065_TMY3.ddy,USA NC Pitt Greenville AP Ann Htg 99 6% Condns DB,USA NC Pitt Greenville AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Pitt.Greenville.AP.723065_TMY3.zip
723060,NC,71,USA_NC_Raleigh-Durham.Intl.AP.723060_TMY3.epw,USA_NC_Raleigh-Durham.Intl.AP.723060,USA_NC_Raleigh-Durham.Intl.AP.723060_TMY3.ddy,USA NC Raleigh Durham Intl AP Ann Htg 99 6% Condns DB,USA NC Raleigh Durham Intl AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Raleigh-Durham.Intl.AP.723060_TMY3.zip
723143,NC,71,USA_NC_Southern.Pines-Moore.County.AP.723143_TMY3.epw,USA_NC_Southern.Pines-Moore.County.AP.723143,USA_NC_Southern.Pines-Moore.County.AP.723143_TMY3.ddy,USA NC Southern Pines Moore County AP Ann Htg 99 6% Condns DB,USA NC Southern Pines Moore County AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Southern.Pines-Moore.County.AP.723143_TMY3.zip
723013,NC,71,USA_NC_Wilmington.Intl.AP.723013_TMY3.epw,USA_NC_Wilmington.Intl.AP.723013,USA_NC_Wilmington.Intl.AP.723013_TMY3.ddy,USA NC Wilmington Intl AP Ann Htg 99 6% Condns DB,USA NC Wilmington Intl AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Wilmington.Intl.AP.723013_TMY3.zip
723193,NC,71,USA_NC_Winston.Salem-Smith.Reynolds.AP.723193_TMY3.epw,USA_NC_Winston.Salem-Smith.Reynolds.AP.723193,USA_NC_Winston.Salem-Smith.Reynolds.AP.723193_TMY3.ddy,USA NC Winston Salem Smith Reynolds AP Ann Htg 99 6% Condns DB,USA NC Winston Salem Smith Reynolds AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Winston.Salem-Smith.Reynolds.AP.723193_TMY3.zip
727640,ND,71,USA_ND_Bismarck.Muni.AP.727640_TMY3.epw,USA_ND_Bismarck.Muni.AP.727640,USA_ND_Bismarck.Muni.AP.727640_TMY3.ddy,USA ND Bismarck Muni AP Ann Htg 99 6% Condns DB,USA ND Bismarck Muni AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_ND_Bismarck.Muni.AP.727640_TMY3.zip
727573,ND,71,USA_ND_Devils.Lake.AWOS.727573_TMY3.epw,USA_ND_Devils.Lake.AWOS.727573,USA_ND_Devils.Lake.AWOS.727573_TMY3.ddy,USA ND Devils Lake AWOS Ann Htg 99 6% Condns DB,USA ND Devils Lake AWOS Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_ND_Devils.Lake.AWOS.727573_TMY3.zip
727645,ND,71,USA_ND_Dickinson.Muni.AP.727645_TMY3.epw,USA_ND_Dickinson.Muni.AP.727645,USA_ND_Dickinson.Muni.AP.727645_TMY3.ddy,USA ND Dickinson Muni AP Ann Htg 99 6% Condns DB,USA ND Dickinson Muni AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_ND_Dickinson.Muni.AP.727645_TMY3.zip
727530,ND,71,USA_ND_Fargo-Hector.Intl.AP.727530_TMY3.epw,USA_ND_Fargo-Hector.Intl.AP.727530,USA_ND_Fargo-Hector.Intl.AP.727530_TMY3.ddy,USA ND Fargo Hector Intl AP Ann Htg 99 6% Condns DB,USA ND Fargo Hector Intl AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_ND_Fargo-Hector.Intl.AP.727530_TMY3.zip
727575,ND,71,USA_ND_Grand.Forks.AFB.727575_TMY3.epw,USA_ND_Grand.Forks.AFB.727575,USA_ND_Grand.Forks.AFB.727575_TMY3.ddy,USA ND Grand Forks AFB Ann Htg 99 6% Condns DB,USA ND Grand Forks AFB Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_ND_Grand.Forks.AFB.727575_TMY3.zip
727576,ND,71,USA_ND_Grand.Forks.Intl.AP.727576_TMY3.epw,USA_ND_Grand.Forks.Intl.AP.727576,USA_ND_Grand.Forks.Intl.AP.727576_TMY3.ddy,USA ND Grand Forks Intl AP Ann Htg 99 6% Condns DB,USA ND Grand Forks Intl AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_ND_Grand.Forks.Intl.AP.727576_TMY3.zip
727535,ND,71,USA_ND_Jamestown.Muni.AP.727535_TMY3.epw,USA_ND_Jamestown.Muni.AP.727535,USA_ND_Jamestown.Muni.AP.727535_TMY3.ddy,USA ND Jamestown Muni AP Ann Htg 99 6% Condns DB,USA ND Jamestown Muni AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_ND_Jamestown.Muni.AP.727535_TMY3.zip
727675,ND,71,USA_ND_Minot.AFB.727675_TMY3.epw,USA_ND_Minot.AFB.727675,USA_ND_Minot.AFB.727675_TMY3.ddy,USA ND Minot AFB Ann Htg 99 6% Condns DB,USA ND Minot AFB Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_ND_Minot.AFB.727675_TMY3.zip
727676,ND,71,USA_ND_Minot.Intl.AP.727676_TMY3.epw,USA_ND_Minot.Intl.AP.727676,USA_ND_Minot.Intl.AP.727676_TMY3.ddy,USA ND Minot Intl AP Ann Htg 99 6% Condns DB,USA ND Minot Intl AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_ND_Minot.Intl.AP.727676_TMY3.zip
727670,ND,71,USA_ND_Williston-Sloulin.Field.Intl.AP.727670_TMY3.epw,USA_ND_Williston-Sloulin.Field.Intl.AP.727670,USA_ND_Williston-Sloulin.Field.Intl.AP.727670_TMY3.ddy,USA ND Williston Sloulin Field Intl AP Ann Htg 99 6% Condns DB,USA ND Williston Sloulin Field Intl AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_ND_Williston-Sloulin.Field.Intl.AP.727670_TMY3.zip
725556,NE,71,USA_NE_Ainsworth.Muni.AP.725556_TMY3.epw,USA_NE_Ainsworth.Muni.AP.725556,USA_NE_Ainsworth.Muni.AP.725556_TMY3.ddy,USA NE Ainsworth Muni AP Ann Htg 99 6% Condns DB,USA NE Ainsworth Muni AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_NE_Ainsworth.Muni.AP.725556_TMY3.zip
725635,NE,71,USA_NE_Alliance.Muni.AP.725635_TMY3.epw,USA_NE_Alliance.Muni.AP.725635,USA_NE_Alliance.Muni.AP.725635_TMY3.ddy,USA NE Alliance Muni AP Ann Htg 99 6% Condns DB,USA NE Alliance Muni AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_NE_Alliance.Muni.AP.725635_TMY3.zip
725515,NE,71,USA_NE_Beatrice.Muni.AP.725515_TMY3.epw,USA_NE_Beatrice.Muni.AP.725515,USA_NE_Beatrice.Muni.AP.725515_TMY3.ddy,USA NE Beatrice Muni AP Ann Htg 99 6% Condns DB,USA NE Beatrice Muni AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_NE_Beatrice.Muni.AP.725515_TMY3.zip
725540,NE,71,USA_NE_Bellevue-Offutt.AFB.725540_TMY3.epw,USA_NE_Bellevue-Offutt.AFB.725540,USA_NE_Bellevue-Offutt.AFB.725540_TMY3.ddy,USA NE Bellevue Offutt AFB Ann Htg 99 6% Condns DB,USA NE Bellevue Offutt AFB Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_NE_Bellevue-Offutt.AFB.725540_TMY3.zip
725565,NE,71,USA_NE_Columbus.Muni.AP.725565_TMY3.epw,USA_NE_Columbus.Muni.AP.725565,USA_NE_Columbus.Muni.AP.725565_TMY3.ddy,USA NE Columbus Muni AP Ann Htg 99 6% Condns DB,USA NE Columbus Muni AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_NE_Columbus.Muni.AP.725565_TMY3.zip
725564,NE,71,USA_NE_Fremont.Muni.AP.725564_TMY3.epw,USA_NE_Fremont.Muni.AP.725564,USA_NE_Fremont.Muni.AP.725564_TMY3.ddy,USA NE Fremont Muni AP Ann Htg 99 6% Condns DB,USA NE Fremont Muni AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_NE_Fremont.Muni.AP.725564_TMY3.zip
725520,NE,71,USA_NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520_TMY3.epw,USA_NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520,USA_NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520_TMY3.ddy,USA NE Grand Island Central Nebraska Rgnl AP Ann Htg 99 6% Condns DB,USA NE Grand Island Central Nebraska Rgnl AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520_TMY3.zip
725525,NE,71,USA_NE_Hastings.Muni.AP.725525_TMY3.epw,USA_NE_Hastings.Muni.AP.725525,USA_NE_Hastings.Muni.AP.725525_TMY3.ddy,USA NE Hastings Muni AP Ann Htg 99 6% Condns DB,USA NE Hastings Muni AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_NE_Hastings.Muni.AP.725525_TMY3.zip
725628,NE,71,USA_NE_Holdrege-Brewster.Field.725628_TMY3.epw,USA_NE_Holdrege-Brewster.Field.725628,USA_NE_Holdrege-Brewster.Field.725628_TMY3.ddy,USA NE Holdrege Brewster Field Ann Htg 99 6% Condns DB,USA NE Holdrege Brewster Field Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_NE_Holdrege-Brewster.Field.725628_TMY3.zip
725526,NE,71,USA_NE_Kearney.Muni.AWOS.725526_TMY3.epw,USA_NE_Kearney.Muni.AWOS.725526,USA_NE_Kearney.Muni.AWOS.725526_TMY3.ddy,USA NE Kearney Muni AWOS Ann Htg 99 6% Condns DB,USA NE Kearney Muni AWOS Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_NE_Kearney.Muni.AWOS.725526_TMY3.zip
725510,NE,71,USA_NE_Lincoln.Muni.AP.725510_TMY3.epw,USA_NE_Lincoln.Muni.AP.725510,USA_NE_Lincoln.Muni.AP.725510_TMY3.ddy,USA NE Lincoln Muni AP Ann Htg 99 6% Condns DB,USA NE Lincoln Muni AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_NE_Lincoln.Muni.AP.725510_TMY3.zip
725625,NE,71,USA_NE_McCook.Muni.AP.725625_TMY3.epw,USA_NE_McCook.Muni.AP.725625,USA_NE_McCook.Muni.AP.725625_TMY3.ddy,USA NE McCook Muni AP Ann Htg 99 6% Condns DB,USA NE McCook Muni AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_NE_McCook.Muni.AP.725625_TMY3.zip
725560,NE,71,USA_NE_Norfolk-Karl.Stefan.Mem.AP.725560_TMY3.epw,USA_NE_Norfolk-Karl.Stefan.Mem.AP.725560,USA_NE_Norfolk-Karl.Stefan.Mem.AP.725560_TMY3.ddy,USA NE Norfolk Karl Stefan Mem AP Ann Htg 99 6% Condns DB,USA NE Norfolk Karl Stefan Mem AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_NE_Norfolk-Karl.Stefan.Mem.AP.725560_TMY3.zip
725620,NE,71,USA_NE_North.Platte.Rgnl.AP.725620_TMY3.epw,USA_NE_North.Platte.Rgnl.AP.725620,USA_NE_North.Platte.Rgnl.AP.725620_TMY3.ddy,USA NE North Platte Rgnl AP Ann Htg 99 6% Condns DB,USA NE North Platte Rgnl AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_NE_North.Platte.Rgnl.AP.725620_TMY3.zip
725530,NE,71,USA_NE_Omaha.WSFO.725530_TMY3.epw,USA_NE_Omaha.WSFO.725530,USA_NE_Omaha.WSFO.725530_TMY3.ddy,USA NE Omaha WSFO Ann Htg 99 6% Condns DB,USA NE Omaha WSFO Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_NE_Omaha.WSFO.725530_TMY3.zip
725500,NE,71,USA_NE_Omaha-Eppley.Airfield.725500_TMY3.epw,USA_NE_Omaha-Eppley.Airfield.725500,USA_NE_Omaha-Eppley.Airfield.725500_TMY3.ddy,USA NE Omaha Eppley Airfield Ann Htg 99 6% Condns DB,USA NE Omaha Eppley Airfield Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_NE_Omaha-Eppley.Airfield.725500_TMY3.zip
725566,NE,71,USA_NE_ONeill-Baker.Field.725566_TMY3.epw,USA_NE_ONeill-Baker.Field.725566,USA_NE_ONeill-Baker.Field.725566_TMY3.ddy,USA NE ONeill Baker Field Ann Htg 99 6% Condns DB,USA NE ONeill Baker Field Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_NE_ONeill-Baker.Field.725566_TMY3.zip
725660,NE,71,USA_NE_Scottsbluff-W.B.Heilig.Field.725660_TMY3.epw,USA_NE_Scottsbluff-W.B.Heilig.Field.725660,USA_NE_Scottsbluff-W.B.Heilig.Field.725660_TMY3.ddy,USA NE Scottsbluff W B Heilig Field Ann Htg 99 6% Condns DB,USA NE Scottsbluff W B Heilig Field Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_NE_Scottsbluff-W.B.Heilig.Field.725660_TMY3.zip
725610,NE,71,USA_NE_Sidney.Muni.AP.725610_TMY3.epw,USA_NE_Sidney.Muni.AP.725610,USA_NE_Sidney.Muni.AP.725610_TMY3.ddy,USA NE Sidney Muni AP Ann Htg 99 6% Condns DB,USA NE Sidney Muni AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_NE_Sidney.Muni.AP.725610_TMY3.zip
