;,1,2,3,4,5,6,7,8,9,10,11,12,13.0000,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
;,CZ:,1,,CZ:,2,,CZ:,3,,CZ:,4,,CZ:,5,,CZ:,6,,CZ:,7,,CZ:,8,,CZ:,9,,CZ:,10,,CZ:,11,,CZ:,12,,CZ:,13,,CZ:,14,,CZ:,15,,CZ:,16,
;,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane
; MoDaHr,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu
110510,5.7054,1.8895,3.4641,5.7045,1.8895,3.4641,5.7047,1.8895,3.4641,5.7044,1.8895,3.4641,5.7035,1.8895,3.4641,5.3573,1.9107,3.4641,5.5931,1.8488,3.4641,5.3681,1.9107,3.4641,5.3035,1.9107,3.4641,5.2998,1.9107,3.4641,5.7037,1.8895,3.4641,5.7035,1.8895,3.4641,5.7045,1.8895,3.4641,5.2951,1.9107,3.4641,5.3032,1.9107,3.4641,5.2811,1.9107,3.4641
110511,5.7114,1.8895,3.4641,5.7105,1.8895,3.4641,5.7107,1.8895,3.4641,5.7104,1.8895,3.4641,5.7095,1.8895,3.4641,5.3693,1.9107,3.4641,5.6051,1.8488,3.4641,5.3801,1.9107,3.4641,5.3155,1.9107,3.4641,5.3118,1.9107,3.4641,5.7097,1.8895,3.4641,5.7095,1.8895,3.4641,5.7105,1.8895,3.4641,5.3071,1.9107,3.4641,5.3151,1.9107,3.4641,5.2931,1.9107,3.4641
110512,5.7151,1.8895,3.4641,5.7142,1.8895,3.4641,5.7143,1.8895,3.4641,5.7141,1.8895,3.4641,5.7132,1.8895,3.4641,5.3687,1.9107,3.4641,5.6045,1.8488,3.4641,5.3795,1.9107,3.4641,5.3149,1.9107,3.4641,5.3112,1.9107,3.4641,5.7134,1.8895,3.4641,5.7132,1.8895,3.4641,5.7142,1.8895,3.4641,5.3065,1.9107,3.4641,5.3146,1.9107,3.4641,5.2925,1.9107,3.4641
110513,5.5639,1.8895,3.4641,5.563,1.8895,3.4641,5.5632,1.8895,3.4641,5.5629,1.8895,3.4641,5.5620,1.8895,3.4641,5.2249,1.9107,3.4641,5.4608,1.8488,3.4641,5.2357,1.9107,3.4641,5.1711,1.9107,3.4641,5.1674,1.9107,3.4641,5.5622,1.8895,3.4641,5.562,1.8895,3.4641,5.563,1.8895,3.4641,5.1627,1.9107,3.4641,5.1708,1.9107,3.4641,5.1487,1.9107,3.4641
110514,5.6743,1.8895,3.4641,5.6734,1.8895,3.4641,5.6735,1.8895,3.4641,5.6733,1.8895,3.4641,5.6724,1.8895,3.4641,5.324,1.9107,3.4641,5.5599,1.8488,3.4641,5.3349,1.9107,3.4641,5.2703,1.9107,3.4641,5.2666,1.9107,3.4641,5.6726,1.8895,3.4641,5.6724,1.8895,3.4641,5.6734,1.8895,3.4641,5.2619,1.9107,3.4641,5.2699,1.9107,3.4641,5.2479,1.9107,3.4641
110515,5.72,1.8895,3.4641,5.7191,1.8895,3.4641,5.7192,1.8895,3.4641,5.7189,1.8895,3.4641,5.7181,1.8895,3.4641,5.3694,1.9107,3.4641,5.6053,1.8488,3.4641,5.3803,1.9107,3.4641,5.3157,1.9107,3.4641,5.312,1.9107,3.4641,5.7182,1.8895,3.4641,5.7181,1.8895,3.4641,5.719,1.8895,3.4641,5.3073,1.9107,3.4641,5.3153,1.9107,3.4641,5.2933,1.9107,3.4641
110516,5.7185,1.8895,3.4641,5.7176,1.8895,3.4641,5.7178,1.8895,3.4641,5.7175,1.8895,3.4641,5.7166,1.8895,3.4641,5.3802,1.9107,3.4641,5.616,1.8488,3.4641,5.391,1.9107,3.4641,5.3264,1.9107,3.4641,5.3227,1.9107,3.4641,5.7168,1.8895,3.4641,5.7166,1.8895,3.4641,5.7176,1.8895,3.4641,5.318,1.9107,3.4641,5.326,1.9107,3.4641,5.304,1.9107,3.4641
110517,5.7156,1.8895,3.4641,5.7147,1.8895,3.4641,5.7148,1.8895,3.4641,5.7145,1.8895,3.4641,5.7137,1.8895,3.4641,5.4469,1.9107,3.4641,5.6827,1.8488,3.4641,5.4577,1.9107,3.4641,5.3931,1.9107,3.4641,5.3894,1.9107,3.4641,5.7138,1.8895,3.4641,5.7137,1.8895,3.4641,5.7146,1.8895,3.4641,5.3847,1.9107,3.4641,5.3928,1.9107,3.4641,5.3707,1.9107,3.4641
110518,5.7286,1.8895,3.4641,5.7277,1.8895,3.4641,5.7279,1.8895,3.4641,5.7276,1.8895,3.4641,5.7267,1.8895,3.4641,5.4735,1.9107,3.4641,5.7207,1.8488,3.4641,5.4843,1.9107,3.4641,5.4197,1.9107,3.4641,5.416,1.9107,3.4641,5.7269,1.8895,3.4641,5.7267,1.8895,3.4641,5.7277,1.8895,3.4641,5.4113,1.9107,3.4641,5.4193,1.9107,3.4641,5.3973,1.9107,3.4641
110519,5.7243,1.8895,3.4641,5.7234,1.8895,3.4641,5.7235,1.8895,3.4641,5.7233,1.8895,3.4641,5.7224,1.8895,3.4641,5.4807,1.9107,3.4641,5.728,1.8488,3.4641,5.4916,1.9107,3.4641,5.427,1.9107,3.4641,5.4233,1.9107,3.4641,5.7226,1.8895,3.4641,5.7224,1.8895,3.4641,5.7234,1.8895,3.4641,5.4186,1.9107,3.4641,5.4266,1.9107,3.4641,5.4046,1.9107,3.4641
110520,5.7308,1.8895,3.4641,5.7299,1.8895,3.4641,5.73,1.8895,3.4641,5.7298,1.8895,3.4641,5.7289,1.8895,3.4641,5.4805,1.9107,3.4641,5.7278,1.8488,3.4641,5.4914,1.9107,3.4641,5.4268,1.9107,3.4641,5.4231,1.9107,3.4641,5.7291,1.8895,3.4641,5.7289,1.8895,3.4641,5.7299,1.8895,3.4641,5.4184,1.9107,3.4641,5.4264,1.9107,3.4641,5.4044,1.9107,3.4641
110521,5.7217,1.8895,3.4641,5.7208,1.8895,3.4641,5.7209,1.8895,3.4641,5.7207,1.8895,3.4641,5.7198,1.8895,3.4641,5.4537,1.9107,3.4641,5.6895,1.8488,3.4641,5.4645,1.9107,3.4641,5.3999,1.9107,3.4641,5.3963,1.9107,3.4641,5.72,1.8895,3.4641,5.7198,1.8895,3.4641,5.7208,1.8895,3.4641,5.3915,1.9107,3.4641,5.3996,1.9107,3.4641,5.3775,1.9107,3.4641
110522,5.6679,1.8895,3.4641,5.667,1.8895,3.4641,5.6671,1.8895,3.4641,5.6668,1.8895,3.4641,5.6660,1.8895,3.4641,5.4294,1.9107,3.4641,5.6761,1.8488,3.4641,5.4403,1.9107,3.4641,5.3757,1.9107,3.4641,5.372,1.9107,3.4641,5.6661,1.8895,3.4641,5.666,1.8895,3.4641,5.667,1.8895,3.4641,5.3673,1.9107,3.4641,5.3753,1.9107,3.4641,5.3533,1.9107,3.4641
110523,5.6734,1.8895,3.4641,5.6725,1.8895,3.4641,5.6726,1.8895,3.4641,5.6723,1.8895,3.4641,5.6715,1.8895,3.4641,5.4024,1.9107,3.4641,5.6354,1.8488,3.4641,5.4133,1.9107,3.4641,5.3487,1.9107,3.4641,5.345,1.9107,3.4641,5.6716,1.8895,3.4641,5.6715,1.8895,3.4641,5.6724,1.8895,3.4641,5.3403,1.9107,3.4641,5.3483,1.9107,3.4641,5.3263,1.9107,3.4641
110524,5.4837,1.8895,3.4641,5.4828,1.8895,3.4641,5.483,1.8895,3.4641,5.4827,1.8895,3.4641,5.4818,1.8895,3.4641,5.1998,1.9107,3.4641,5.4331,1.8488,3.4641,5.2107,1.9107,3.4641,5.1461,1.9107,3.4641,5.1424,1.9107,3.4641,5.482,1.8895,3.4641,5.4818,1.8895,3.4641,5.4828,1.8895,3.4641,5.1377,1.9107,3.4641,5.1457,1.9107,3.4641,5.1236,1.9107,3.4641
110601,5.5972,1.8895,3.4641,5.5963,1.8895,3.4641,5.5964,1.8895,3.4641,5.5961,1.8895,3.4641,5.5953,1.8895,3.4641,5.2928,1.9107,3.4641,5.526,1.8488,3.4641,5.3037,1.9107,3.4641,5.2391,1.9107,3.4641,5.2354,1.9107,3.4641,5.5954,1.8895,3.4641,5.5953,1.8895,3.4641,5.5962,1.8895,3.4641,5.2307,1.9107,3.4641,5.2387,1.9107,3.4641,5.2167,1.9107,3.4641
110602,5.3904,1.8895,3.4641,5.3895,1.8895,3.4641,5.3897,1.8895,3.4641,5.3894,1.8895,3.4641,5.3885,1.8895,3.4641,5.1053,1.9107,3.4641,5.3388,1.8488,3.4641,5.1162,1.9107,3.4641,5.0516,1.9107,3.4641,5.0479,1.9107,3.4641,5.3887,1.8895,3.4641,5.3885,1.8895,3.4641,5.3895,1.8895,3.4641,5.0432,1.9107,3.4641,5.0512,1.9107,3.4641,5.0292,1.9107,3.4641
110603,5.3385,1.8895,3.4641,5.3376,1.8895,3.4641,5.3377,1.8895,3.4641,5.3375,1.8895,3.4641,5.3366,1.8895,3.4641,5.044,1.9107,3.4641,5.2776,1.8488,3.4641,5.0548,1.9107,3.4641,4.9902,1.9107,3.4641,4.9865,1.9107,3.4641,5.3368,1.8895,3.4641,5.3366,1.8895,3.4641,5.3376,1.8895,3.4641,4.9818,1.9107,3.4641,4.9899,1.9107,3.4641,4.9678,1.9107,3.4641
110604,5.2426,1.8895,3.4641,5.2417,1.8895,3.4641,5.2418,1.8895,3.4641,5.2416,1.8895,3.4641,5.2407,1.8895,3.4641,4.9548,1.9107,3.4641,5.1886,1.8488,3.4641,4.9657,1.9107,3.4641,4.9011,1.9107,3.4641,4.8974,1.9107,3.4641,5.2409,1.8895,3.4641,5.2407,1.8895,3.4641,5.2417,1.8895,3.4641,4.8927,1.9107,3.4641,4.9007,1.9107,3.4641,4.8787,1.9107,3.4641
110605,5.3553,1.8895,3.4641,5.3544,1.8895,3.4641,5.3546,1.8895,3.4641,5.3543,1.8895,3.4641,5.3534,1.8895,3.4641,5.064,1.9107,3.4641,5.2976,1.8488,3.4641,5.0749,1.9107,3.4641,5.0102,1.9107,3.4641,5.0066,1.9107,3.4641,5.3536,1.8895,3.4641,5.3534,1.8895,3.4641,5.3544,1.8895,3.4641,5.0018,1.9107,3.4641,5.0099,1.9107,3.4641,4.9878,1.9107,3.4641
110606,5.5657,1.8895,3.4641,5.5648,1.8895,3.4641,5.5649,1.8895,3.4641,5.5646,1.8895,3.4641,5.5638,1.8895,3.4641,5.2731,1.9107,3.4641,5.5063,1.8488,3.4641,5.284,1.9107,3.4641,5.2194,1.9107,3.4641,5.2157,1.9107,3.4641,5.5639,1.8895,3.4641,5.5638,1.8895,3.4641,5.5647,1.8895,3.4641,5.211,1.9107,3.4641,5.219,1.9107,3.4641,5.197,1.9107,3.4641
110607,5.6504,1.8895,3.4641,5.6495,1.8895,3.4641,5.6496,1.8895,3.4641,5.6493,1.8895,3.4641,5.6485,1.8895,3.4641,5.371,1.9107,3.4641,5.6174,1.8488,3.4641,5.3818,1.9107,3.4641,5.3172,1.9107,3.4641,5.3135,1.9107,3.4641,5.6486,1.8895,3.4641,5.6485,1.8895,3.4641,5.6494,1.8895,3.4641,5.3088,1.9107,3.4641,5.3168,1.9107,3.4641,5.2948,1.9107,3.4641
110608,5.6594,1.8895,3.4641,5.6584,1.8895,3.4641,5.6586,1.8895,3.4641,5.6583,1.8895,3.4641,5.6575,1.8895,3.4641,5.3913,1.9107,3.4641,5.6378,1.8488,3.4641,5.4022,1.9107,3.4641,5.3375,1.9107,3.4641,5.3339,1.9107,3.4641,5.6576,1.8895,3.4641,5.6575,1.8895,3.4641,5.6584,1.8895,3.4641,5.3292,1.9107,3.4641,5.3372,1.9107,3.4641,5.3151,1.9107,3.4641
110609,5.7137,1.8895,3.4641,5.7128,1.8895,3.4641,5.7129,1.8895,3.4641,5.7126,1.8895,3.4641,5.7118,1.8895,3.4641,5.4118,1.9107,3.4641,5.6476,1.8488,3.4641,5.4226,1.9107,3.4641,5.358,1.9107,3.4641,5.3543,1.9107,3.4641,5.7119,1.8895,3.4641,5.7118,1.8895,3.4641,5.7127,1.8895,3.4641,5.3496,1.9107,3.4641,5.3577,1.9107,3.4641,5.3356,1.9107,3.4641
110610,5.7092,1.8895,3.4641,5.7083,1.8895,3.4641,5.7084,1.8895,3.4641,5.7082,1.8895,3.4641,5.7073,1.8895,3.4641,5.4017,1.9107,3.4641,5.6375,1.8488,3.4641,5.4125,1.9107,3.4641,5.3479,1.9107,3.4641,5.3442,1.9107,3.4641,5.7075,1.8895,3.4641,5.7073,1.8895,3.4641,5.7083,1.8895,3.4641,5.3395,1.9107,3.4641,5.3476,1.9107,3.4641,5.3255,1.9107,3.4641
110611,5.7087,1.8895,3.4641,5.7078,1.8895,3.4641,5.7079,1.8895,3.4641,5.7077,1.8895,3.4641,5.7068,1.8895,3.4641,5.4045,1.9107,3.4641,5.6403,1.8488,3.4641,5.4153,1.9107,3.4641,5.3507,1.9107,3.4641,5.347,1.9107,3.4641,5.707,1.8895,3.4641,5.7068,1.8895,3.4641,5.7078,1.8895,3.4641,5.3423,1.9107,3.4641,5.3504,1.9107,3.4641,5.3283,1.9107,3.4641
110612,5.7117,1.8895,3.4641,5.7108,1.8895,3.4641,5.711,1.8895,3.4641,5.7107,1.8895,3.4641,5.7098,1.8895,3.4641,5.3824,1.9107,3.4641,5.6182,1.8488,3.4641,5.3932,1.9107,3.4641,5.3286,1.9107,3.4641,5.3249,1.9107,3.4641,5.71,1.8895,3.4641,5.7098,1.8895,3.4641,5.7108,1.8895,3.4641,5.3202,1.9107,3.4641,5.3283,1.9107,3.4641,5.3062,1.9107,3.4641
110613,5.709,1.8895,3.4641,5.7081,1.8895,3.4641,5.7082,1.8895,3.4641,5.7079,1.8895,3.4641,5.7071,1.8895,3.4641,5.41,1.9107,3.4641,5.6458,1.8488,3.4641,5.4208,1.9107,3.4641,5.3562,1.9107,3.4641,5.3526,1.9107,3.4641,5.7072,1.8895,3.4641,5.7071,1.8895,3.4641,5.708,1.8895,3.4641,5.3478,1.9107,3.4641,5.3559,1.9107,3.4641,5.3338,1.9107,3.4641
110614,5.7103,1.8895,3.4641,5.7094,1.8895,3.4641,5.7095,1.8895,3.4641,5.7093,1.8895,3.4641,5.7084,1.8895,3.4641,5.4112,1.9107,3.4641,5.647,1.8488,3.4641,5.422,1.9107,3.4641,5.3574,1.9107,3.4641,5.3537,1.9107,3.4641,5.7086,1.8895,3.4641,5.7084,1.8895,3.4641,5.7094,1.8895,3.4641,5.349,1.9107,3.4641,5.3571,1.9107,3.4641,5.335,1.9107,3.4641
110615,5.7108,1.8895,3.4641,5.7099,1.8895,3.4641,5.71,1.8895,3.4641,5.7098,1.8895,3.4641,5.7089,1.8895,3.4641,5.4117,1.9107,3.4641,5.6475,1.8488,3.4641,5.4225,1.9107,3.4641,5.3579,1.9107,3.4641,5.3542,1.9107,3.4641,5.7091,1.8895,3.4641,5.7089,1.8895,3.4641,5.7099,1.8895,3.4641,5.3495,1.9107,3.4641,5.3575,1.9107,3.4641,5.3355,1.9107,3.4641
110616,5.708,1.8895,3.4641,5.7071,1.8895,3.4641,5.7072,1.8895,3.4641,5.7069,1.8895,3.4641,5.7061,1.8895,3.4641,5.421,1.9107,3.4641,5.6569,1.8488,3.4641,5.4319,1.9107,3.4641,5.3673,1.9107,3.4641,5.3636,1.9107,3.4641,5.7062,1.8895,3.4641,5.7061,1.8895,3.4641,5.707,1.8895,3.4641,5.3589,1.9107,3.4641,5.3669,1.9107,3.4641,5.3449,1.9107,3.4641
110617,5.7119,1.8895,3.4641,5.711,1.8895,3.4641,5.7112,1.8895,3.4641,5.7109,1.8895,3.4641,5.7100,1.8895,3.4641,5.4361,1.9107,3.4641,5.6719,1.8488,3.4641,5.447,1.9107,3.4641,5.3824,1.9107,3.4641,5.3787,1.9107,3.4641,5.7102,1.8895,3.4641,5.71,1.8895,3.4641,5.711,1.8895,3.4641,5.374,1.9107,3.4641,5.382,1.9107,3.4641,5.36,1.9107,3.4641
110618,5.7176,1.8895,3.4641,5.7167,1.8895,3.4641,5.7168,1.8895,3.4641,5.7166,1.8895,3.4641,5.7157,1.8895,3.4641,5.5399,1.9107,3.4641,5.7873,1.8488,3.4641,5.5508,1.9107,3.4641,5.4862,1.9107,3.4641,5.4825,1.9107,3.4641,5.7159,1.8895,3.4641,5.7157,1.8895,3.4641,5.7167,1.8895,3.4641,5.4778,1.9107,3.4641,5.4858,1.9107,3.4641,5.4638,1.9107,3.4641
110619,5.7108,1.8895,3.4641,5.7099,1.8895,3.4641,5.7101,1.8895,3.4641,5.7098,1.8895,3.4641,5.7089,1.8895,3.4641,5.7673,1.9107,3.4641,6.0155,1.8488,3.4641,5.7782,1.9107,3.4641,5.7136,1.9107,3.4641,5.7099,1.9107,3.4641,5.7091,1.8895,3.4641,5.7089,1.8895,3.4641,5.7099,1.8895,3.4641,5.7052,1.9107,3.4641,5.7132,1.9107,3.4641,5.6912,1.9107,3.4641
110620,5.7152,1.8895,3.4641,5.7143,1.8895,3.4641,5.7145,1.8895,3.4641,5.7142,1.8895,3.4641,5.7133,1.8895,3.4641,5.7734,1.9107,3.4641,6.0216,1.8488,3.4641,5.7843,1.9107,3.4641,5.7197,1.9107,3.4641,5.716,1.9107,3.4641,5.7135,1.8895,3.4641,5.7133,1.8895,3.4641,5.7143,1.8895,3.4641,5.7113,1.9107,3.4641,5.7193,1.9107,3.4641,5.6973,1.9107,3.4641
110621,5.7118,1.8895,3.4641,5.7109,1.8895,3.4641,5.711,1.8895,3.4641,5.7108,1.8895,3.4641,5.7099,1.8895,3.4641,5.6151,1.9107,3.4641,5.8508,1.8488,3.4641,5.626,1.9107,3.4641,5.5613,1.9107,3.4641,5.5577,1.9107,3.4641,5.7101,1.8895,3.4641,5.7099,1.8895,3.4641,5.7109,1.8895,3.4641,5.5529,1.9107,3.4641,5.561,1.9107,3.4641,5.5389,1.9107,3.4641
110622,5.6603,1.8895,3.4641,5.6593,1.8895,3.4641,5.6595,1.8895,3.4641,5.6592,1.8895,3.4641,5.6584,1.8895,3.4641,5.4333,1.9107,3.4641,5.68,1.8488,3.4641,5.4441,1.9107,3.4641,5.3795,1.9107,3.4641,5.3758,1.9107,3.4641,5.6585,1.8895,3.4641,5.6583,1.8895,3.4641,5.6593,1.8895,3.4641,5.3711,1.9107,3.4641,5.3792,1.9107,3.4641,5.3571,1.9107,3.4641
110623,5.6598,1.8895,3.4641,5.6589,1.8895,3.4641,5.659,1.8895,3.4641,5.6588,1.8895,3.4641,5.6579,1.8895,3.4641,5.3969,1.9107,3.4641,5.6299,1.8488,3.4641,5.4078,1.9107,3.4641,5.3432,1.9107,3.4641,5.3395,1.9107,3.4641,5.6581,1.8895,3.4641,5.6579,1.8895,3.4641,5.6589,1.8895,3.4641,5.3348,1.9107,3.4641,5.3428,1.9107,3.4641,5.3208,1.9107,3.4641
110624,5.6227,1.8895,3.4641,5.6217,1.8895,3.4641,5.6219,1.8895,3.4641,5.6216,1.8895,3.4641,5.6208,1.8895,3.4641,5.347,1.9107,3.4641,5.5801,1.8488,3.4641,5.3579,1.9107,3.4641,5.2933,1.9107,3.4641,5.2896,1.9107,3.4641,5.6209,1.8895,3.4641,5.6207,1.8895,3.4641,5.6217,1.8895,3.4641,5.2849,1.9107,3.4641,5.2929,1.9107,3.4641,5.2709,1.9107,3.4641
110701,5.3749,1.8895,3.4641,5.374,1.8895,3.4641,5.3741,1.8895,3.4641,5.3738,1.8895,3.4641,5.3730,1.8895,3.4641,5.0954,1.9107,3.4641,5.3289,1.8488,3.4641,5.1062,1.9107,3.4641,5.0416,1.9107,3.4641,5.038,1.9107,3.4641,5.3731,1.8895,3.4641,5.373,1.8895,3.4641,5.374,1.8895,3.4641,5.0332,1.9107,3.4641,5.0413,1.9107,3.4641,5.0192,1.9107,3.4641
110702,5.1921,1.8895,3.4641,5.1911,1.8895,3.4641,5.1913,1.8895,3.4641,5.191,1.8895,3.4641,5.1902,1.8895,3.4641,4.923,1.9107,3.4641,5.1568,1.8488,3.4641,4.9338,1.9107,3.4641,4.8692,1.9107,3.4641,4.8655,1.9107,3.4641,5.1903,1.8895,3.4641,5.1901,1.8895,3.4641,5.1911,1.8895,3.4641,4.8608,1.9107,3.4641,4.8688,1.9107,3.4641,4.8468,1.9107,3.4641
110703,5.148,1.8895,3.4641,5.1471,1.8895,3.4641,5.1472,1.8895,3.4641,5.1469,1.8895,3.4641,5.1461,1.8895,3.4641,4.881,1.9107,3.4641,5.1149,1.8488,3.4641,4.8918,1.9107,3.4641,4.8272,1.9107,3.4641,4.8235,1.9107,3.4641,5.1462,1.8895,3.4641,5.1461,1.8895,3.4641,5.147,1.8895,3.4641,4.8188,1.9107,3.4641,4.8269,1.9107,3.4641,4.8048,1.9107,3.4641
110704,5.1628,1.8895,3.4641,5.1619,1.8895,3.4641,5.1621,1.8895,3.4641,5.1618,1.8895,3.4641,5.1609,1.8895,3.4641,4.8939,1.9107,3.4641,5.1277,1.8488,3.4641,4.9047,1.9107,3.4641,4.8401,1.9107,3.4641,4.8364,1.9107,3.4641,5.1611,1.8895,3.4641,5.1609,1.8895,3.4641,5.1619,1.8895,3.4641,4.8317,1.9107,3.4641,4.8398,1.9107,3.4641,4.8177,1.9107,3.4641
110705,5.2879,1.8895,3.4641,5.287,1.8895,3.4641,5.2871,1.8895,3.4641,5.2869,1.8895,3.4641,5.2860,1.8895,3.4641,4.9943,1.9107,3.4641,5.2279,1.8488,3.4641,5.0051,1.9107,3.4641,4.9405,1.9107,3.4641,4.9368,1.9107,3.4641,5.2862,1.8895,3.4641,5.286,1.8895,3.4641,5.287,1.8895,3.4641,4.9321,1.9107,3.4641,4.9401,1.9107,3.4641,4.9181,1.9107,3.4641
110706,5.4201,1.8895,3.4641,5.4192,1.8895,3.4641,5.4194,1.8895,3.4641,5.4191,1.8895,3.4641,5.4182,1.8895,3.4641,5.1388,1.9107,3.4641,5.3722,1.8488,3.4641,5.1496,1.9107,3.4641,5.085,1.9107,3.4641,5.0813,1.9107,3.4641,5.4184,1.8895,3.4641,5.4182,1.8895,3.4641,5.4192,1.8895,3.4641,5.0766,1.9107,3.4641,5.0846,1.9107,3.4641,5.0626,1.9107,3.4641
110707,5.7032,1.8895,3.4641,5.7023,1.8895,3.4641,5.7025,1.8895,3.4641,5.7022,1.8895,3.4641,5.7013,1.8895,3.4641,5.4264,1.9107,3.4641,5.6594,1.8488,3.4641,5.4372,1.9107,3.4641,5.3726,1.9107,3.4641,5.369,1.9107,3.4641,5.7015,1.8895,3.4641,5.7013,1.8895,3.4641,5.7023,1.8895,3.4641,5.3642,1.9107,3.4641,5.3723,1.9107,3.4641,5.3502,1.9107,3.4641
110708,5.7223,1.8895,3.4641,5.7214,1.8895,3.4641,5.7215,1.8895,3.4641,5.7213,1.8895,3.4641,5.7204,1.8895,3.4641,5.4599,1.9107,3.4641,5.6928,1.8488,3.4641,5.4708,1.9107,3.4641,5.4062,1.9107,3.4641,5.4025,1.9107,3.4641,5.7206,1.8895,3.4641,5.7204,1.8895,3.4641,5.7214,1.8895,3.4641,5.3978,1.9107,3.4641,5.4058,1.9107,3.4641,5.3837,1.9107,3.4641
110709,5.7232,1.8895,3.4641,5.7223,1.8895,3.4641,5.7224,1.8895,3.4641,5.7222,1.8895,3.4641,5.7213,1.8895,3.4641,5.4629,1.9107,3.4641,5.6957,1.8488,3.4641,5.4737,1.9107,3.4641,5.4091,1.9107,3.4641,5.4054,1.9107,3.4641,5.7215,1.8895,3.4641,5.7213,1.8895,3.4641,5.7223,1.8895,3.4641,5.4007,1.9107,3.4641,5.4087,1.9107,3.4641,5.3867,1.9107,3.4641
110710,5.7143,1.8895,3.4641,5.7134,1.8895,3.4641,5.7135,1.8895,3.4641,5.7133,1.8895,3.4641,5.7124,1.8895,3.4641,5.3961,1.9107,3.4641,5.6291,1.8488,3.4641,5.407,1.9107,3.4641,5.3424,1.9107,3.4641,5.3387,1.9107,3.4641,5.7126,1.8895,3.4641,5.7124,1.8895,3.4641,5.7134,1.8895,3.4641,5.334,1.9107,3.4641,5.342,1.9107,3.4641,5.32,1.9107,3.4641
110711,5.7235,1.8895,3.4641,5.7226,1.8895,3.4641,5.7227,1.8895,3.4641,5.7225,1.8895,3.4641,5.7216,1.8895,3.4641,5.4033,1.9107,3.4641,5.6363,1.8488,3.4641,5.4141,1.9107,3.4641,5.3495,1.9107,3.4641,5.3458,1.9107,3.4641,5.7218,1.8895,3.4641,5.7216,1.8895,3.4641,5.7226,1.8895,3.4641,5.3411,1.9107,3.4641,5.3492,1.9107,3.4641,5.3271,1.9107,3.4641
110712,5.7167,1.8895,3.4641,5.7158,1.8895,3.4641,5.7159,1.8895,3.4641,5.7157,1.8895,3.4641,5.7148,1.8895,3.4641,5.3984,1.9107,3.4641,5.6313,1.8488,3.4641,5.4092,1.9107,3.4641,5.3446,1.9107,3.4641,5.3409,1.9107,3.4641,5.715,1.8895,3.4641,5.7148,1.8895,3.4641,5.7158,1.8895,3.4641,5.3362,1.9107,3.4641,5.3442,1.9107,3.4641,5.3222,1.9107,3.4641
110713,5.7247,1.8895,3.4641,5.7238,1.8895,3.4641,5.7239,1.8895,3.4641,5.7236,1.8895,3.4641,5.7228,1.8895,3.4641,5.4057,1.9107,3.4641,5.6387,1.8488,3.4641,5.4165,1.9107,3.4641,5.3519,1.9107,3.4641,5.3482,1.9107,3.4641,5.7229,1.8895,3.4641,5.7228,1.8895,3.4641,5.7237,1.8895,3.4641,5.3435,1.9107,3.4641,5.3516,1.9107,3.4641,5.3295,1.9107,3.4641
110714,5.7274,1.8895,3.4641,5.7265,1.8895,3.4641,5.7266,1.8895,3.4641,5.7264,1.8895,3.4641,5.7255,1.8895,3.4641,5.4383,1.9107,3.4641,5.6712,1.8488,3.4641,5.4491,1.9107,3.4641,5.3845,1.9107,3.4641,5.3808,1.9107,3.4641,5.7257,1.8895,3.4641,5.7255,1.8895,3.4641,5.7265,1.8895,3.4641,5.3761,1.9107,3.4641,5.3842,1.9107,3.4641,5.3621,1.9107,3.4641
110715,5.7243,1.8895,3.4641,5.7234,1.8895,3.4641,5.7235,1.8895,3.4641,5.7233,1.8895,3.4641,5.7224,1.8895,3.4641,5.4426,1.9107,3.4641,5.6755,1.8488,3.4641,5.4534,1.9107,3.4641,5.3888,1.9107,3.4641,5.3851,1.9107,3.4641,5.7226,1.8895,3.4641,5.7224,1.8895,3.4641,5.7234,1.8895,3.4641,5.3804,1.9107,3.4641,5.3884,1.9107,3.4641,5.3664,1.9107,3.4641
