,,9,2006,0,0,375,4,0,0,0,300,0,0.8,7.2,7.2,8,8,22,22,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.65,0.4,0.18,0,0.1,0.1,- no insulation -,- no insulation -,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10,2006,0,0,375,4,0,0,0,300,0,0.8,7.2,7.2,8,8,22,22,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.65,0.4,0.18,0,0.1,0.1,- no insulation -,- no insulation -,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,11,2006,0,0,375,4,0,0,0,300,0,0.8,7.2,7.2,8,8,22,22,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.65,0.4,0.18,0,0.1,0.1,- no insulation -,- no insulation -,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12,2006,0,0,375,4,0,0,0,300,0,0.8,7.2,7.2,8,8,22,22,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.65,0.4,0.18,0,0.1,0.1,- no insulation -,- no insulation -,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,13,2006,0,0,375,4,0,0,0,300,0,0.8,7.2,7.2,8,8,22,22,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.65,0.4,0.18,0,0.1,0.1,- no insulation -,- no insulation -,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,14,2006,0,0,375,4,0,0,0,300,0,0.8,7.2,7.2,8,8,22,22,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.65,0.4,0.18,0,0.1,0.1,- no insulation -,- no insulation -,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,2006,0,0,375,4,0,0,0,300,0,0.8,7.2,7.2,8,8,22,22,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.65,0.4,0.18,0,0.1,0.1,- no insulation -,- no insulation -,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,16,2006,0,0,375,4,0,0,0,300,0,0.8,7.2,7.2,8,8,22,22,0.072,0.4,0.35,0.55,0.3,38,30,0,10048,15048,0.35,0.4,0.18,0,0.1,0.1,- no insulation -,- no insulation -,IECC-2006 ExtWall 2x6 16oc R19,IECC-2006 IntWall 2x6 16oc R19,T24-2013 ExtWall 6in Conc R17,T24-2013 UndWall 6in Conc R15,IECC-2006 Ceiling 2x4 24oc R38,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x10 16oc R30,IECC-2006 ExtFloor 2x10 16oc R30,IECC-2006 FlrOvrCrawl 2x10 16oc R30,IECC-2006 FlrOvrCrawl 2x10 16oc R30,IECC-2006 IntFloor 2x10 16oc R30,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
; RESNET 2014,,ClimateZone,CodeBase,WHFan,WHFcfmpersf,WHFatticrelief,WHFcfmdivisor,PVRate,sfPVMax,mfPVMax,CFMperTon,VerifyCharge,WperCFM,sfACH50,mfACH50,DuctRval,AltDuctRval,DuctLkg,exDuctLkg,WallUval,AltUfactor,AltSHGC,AltSkyUfactor,AltSkySHGC,CeilIns,FloorIns,ConcFloorIns,SlabEdgeIns,HtSlabEdgeIns,WindowUfactor,WindowSHGC,WindowFrac,RadiantBarrier,SteepRoofReflect,FlatRoofReflect,RoofAboveDeckIns,RoofBelowDeckIns,StdFrameExtWallCons,StdFrameIntWallCons,StdMassExtWallCons,StdMassUndWallCons,StdCeilCons,StdRoofCons,StdFrameExtFloorCons,StdConcExtFloorCons,StdFlrOvrCrawlCons,StdConcFlrOvrCrawlCons,StdFrameIntFloorCons,sfHtgDRPFuelTDVMult,sfClgDRPFuelTDVMult,sfDHWDRPFuelTDVMult,sfAppDRPFuelTDVMult,mfHtgDRPFuelTDVMult,mfClgDRPFuelTDVMult,mfDHWDRPFuelTDVMult,mfAppDRPFuelTDVMult,sfMinZNETier,mfMinZNETier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,2014,0,0,750,3,0,0,0,300,0,0.8,7.2,7.2,8,8,20,20,0.072,0.4,0.35,0.55,0.3,38,30,0,10024,15024,0.35,0.4,0.18,0,0.25,0.25,- no insulation -,- no insulation -,IECC-2006 ExtWall 2x6 16oc R19,IECC-2006 IntWall 2x6 16oc R19,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R38,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x10 16oc R30,IECC-2006 ExtFloor 2x10 16oc R30,IECC-2006 FlrOvrCrawl 2x10 16oc R30,IECC-2006 FlrOvrCrawl 2x10 16oc R30,IECC-2006 IntFloor 2x10 16oc R30,0.84,1.00,0.38,0.57,0.83,1.00,0.42,0.56,3,3,Revised 300 cfm/ton and 0.8 W/cfm and no Refrig Charge as per Larry Froess email 03/18/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,2014,0,0,750,3,0,0,0,300,0,0.8,7.2,7.2,8,8,20,20,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.65,0.4,0.18,0,0.25,0.25,- no insulation -,- no insulation -,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,0.91,1.04,0.42,0.57,0.90,0.96,0.46,0.56,3,3,Fixed 0.072 U-factor cz01 for wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,2014,0,0,750,3,0,0,0,300,0,0.8,7.2,7.2,8,8,20,20,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.65,0.4,0.18,0,0.25,0.25,- no insulation -,- no insulation -,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,1.00,1.00,0.40,0.57,1.02,0.95,0.44,0.56,3,3,Changed single family ACM50 to match Martha's written documentation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,2014,0,0,750,3,0,0,0,300,0,0.8,7.2,7.2,8,8,20,20,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.65,0.4,0.18,0,0.25,0.25,- no insulation -,- no insulation -,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,0.92,0.99,0.41,0.57,0.91,0.94,0.45,0.56,3,3,EDR adjustments updated 08/31/2016 using SVN 664 KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,2014,0,0,750,3,0,0,0,300,0,0.8,7.2,7.2,8,8,20,20,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.65,0.4,0.18,0,0.25,0.25,- no insulation -,- no insulation -,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,0.90,1.00,0.40,0.57,0.91,0.69,0.43,0.56,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6,2014,0,0,750,3,0,0,0,300,0,0.8,7.2,7.2,8,8,20,20,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.65,0.4,0.18,0,0.25,0.25,- no insulation -,- no insulation -,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,1.00,1.05,0.45,0.58,1.00,0.95,0.50,0.57,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7,2014,0,0,750,3,0,0,0,300,0,0.8,7.2,7.2,8,8,20,20,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.65,0.4,0.18,0,0.25,0.25,- no insulation -,- no insulation -,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,1.07,1.10,0.44,0.58,1.22,0.93,0.48,0.56,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,2014,0,0,750,3,0,0,0,300,0,0.8,7.2,7.2,8,8,20,20,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.65,0.4,0.18,0,0.25,0.25,- no insulation -,- no insulation -,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,1.05,1.02,0.47,0.59,1.07,0.97,0.51,0.57,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9,2014,0,0,750,3,0,0,0,300,0,0.8,7.2,7.2,8,8,20,20,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.65,0.4,0.18,0,0.25,0.25,- no insulation -,- no insulation -,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,1.02,1.02,0.47,0.59,1.02,0.98,0.52,0.57,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10,2014,0,0,750,3,0,0,0,300,0,0.8,7.2,7.2,8,8,20,20,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.65,0.4,0.18,0,0.25,0.25,- no insulation -,- no insulation -,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,0.97,1.02,0.49,0.58,0.96,0.98,0.52,0.57,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,11,2014,0,0,750,3,0,0,0,300,0,0.8,7.2,7.2,8,8,20,20,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.65,0.4,0.18,0,0.25,0.25,- no insulation -,- no insulation -,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,0.89,1.01,0.44,0.57,0.88,0.99,0.48,0.56,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12,2014,0,0,750,3,0,0,0,300,0,0.8,7.2,7.2,8,8,20,20,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.65,0.4,0.18,0,0.25,0.25,- no insulation -,- no insulation -,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,0.93,1.02,0.43,0.57,0.92,0.98,0.46,0.56,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,13,2014,0,0,750,3,0,0,0,300,0,0.8,7.2,7.2,8,8,20,20,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.65,0.4,0.18,0,0.25,0.25,- no insulation -,- no insulation -,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,0.91,1.01,0.44,0.57,0.89,0.99,0.46,0.56,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,14,2014,0,0,750,3,0,0,0,300,0,0.8,7.2,7.2,8,8,20,20,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.65,0.4,0.18,0,0.25,0.25,- no insulation -,- no insulation -,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,0.87,1.01,0.48,0.58,0.85,0.99,0.52,0.57,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,2014,0,0,750,3,0,0,0,300,0,0.8,7.2,7.2,8,8,20,20,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.65,0.4,0.18,0,0.25,0.25,- no insulation -,- no insulation -,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,0.97,1.01,0.53,0.58,0.95,0.99,0.59,0.57,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,16,2014,0,0,750,3,0,0,0,300,0,0.8,7.2,7.2,8,8,20,20,0.072,0.4,0.35,0.55,0.3,38,30,0,10048,15048,0.35,0.4,0.18,0,0.25,0.25,- no insulation -,- no insulation -,IECC-2006 ExtWall 2x6 16oc R19,IECC-2006 IntWall 2x6 16oc R19,T24-2013 ExtWall 6in Conc R17,T24-2013 UndWall 6in Conc R15,IECC-2006 Ceiling 2x4 24oc R38,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x10 16oc R30,IECC-2006 ExtFloor 2x10 16oc R30,IECC-2006 FlrOvrCrawl 2x10 16oc R30,IECC-2006 FlrOvrCrawl 2x10 16oc R30,IECC-2006 IntFloor 2x10 16oc R30,0.68,1.05,0.35,0.57,0.65,0.95,0.45,0.56,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ENDTABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
